product,title,rating,body
"JBL Flip 4, Black",Great bluetooth speaker.,5,I bought this as a replacement from the one that was stolen. This has great sound quality and volume. The battery life last for a while depending on temp if its hot out then it drains quicker I notice.
"JBL Flip 4, Black",Sound is great!,5,Outstanding!
"JBL Flip 4, Black",Great Speaker,5,"its great, more punchy highs than flip 5"
"JBL Flip 4, Black",The JBL Flip 4 far exceeds my expectations!,5,"I used a JamBox for years with my iPad to watch movies when I travel.I replaced the JamBox with the JBL Flip4 ...Holy Carp ... crisp, clear sound at low levels and room filling when turned up!Wish I would have purchased this a while back!"
"JBL Flip 4, Black",Exelente sonido,5,Maravilloso buen sonido
"JBL Flip 4, Black","Lastes Less than 5 Months, Harman Wouldn't Replace/Repair Red Version",1,"Lasted less than 5 months. Was a four-star speaker when it worked. Decent sound, good battery life, looks funky (in a good way), could use it in the shower. But now it won't charge (and I've tried multiple cables and connecting it to a computer and also tried praying). The fastest I've ever seen a bluetooth speaker fail, and I've owned a bunch of them, from Oontz to Bose.Adding more to my review now that I've gone through the warranty process. I bought the red specifically to go with my decor. Harman Customer Service told me they couldn't repair or replace the JBL Flip 4 in red because they were out of stock. I pointed out that they listed it in stock on their web site. They replied that the web site is incorrect. So...either Customer Service is lying or their web site is lying. It's now been a few weeks and they did send me a different version in black, which I'm selling on eBay. Meanwhile, the version I bought is still listed as in stock on their web site. You may have better luck then I did, and I hope you do, but I'm done with Harman."
"JBL Flip 4, Black",Easy to use,5,This is our 2nd one to own adn we absolutley love it!
"JBL Flip 4, Black",Sounds good,5,II like the JBal speaker sounds better than my Bose speaker. The sound is clear and rich.
"JBL Flip 4, Black",Great sound for the price,5,"Bought this for my daughter for Christmas and she loves it, for such a small boombox it put out great sound and the battery lasts for ever and charges quickly."
"JBL Flip 4, Black",As Advertised,5,Love this speaker!
"JBL Flip 4, Black",That's what I wanted! To see that smile on my daughter!,5,I bought this speaker for my daughter for Christmas. She loved it!! She said its the best speaker of its size that she has ever had!!
"JBL Flip 4, Black",Excellent,5,I really love this
"JBL Flip 4, Black",Overall great speaker,5,"Great speaker for the size. Love the ability to connect multiple speakers to each other for a surround sound experience. Sound quality is pretty good, could use a little more depth. Overall very happy with this speaker."
"JBL Flip 4, Black",JBL,4,Good product
"JBL Flip 4, Black",BEST LITTLE WATERPROOF SPEAKER YOU WILL EVER FIND,5,"Amazing Bluetooth capabilities. Great for loudness. Stops playing music once submerged in water, but is waterproof. The sound quality is top of the line and will last a whole day or playing at around 75% loudness."
"JBL Flip 4, Black",The bet.,5,"So happy I purchased this. Used it for my wedding (about 60 people), outside nonetheless...and it was perfect! We didn’t even have the volume up all the way! And the battery was still full after playing it for 6hrs! Came home from my honeymoon (1 week later) and the battery was STILL strong! Amazing."
"JBL Flip 4, Black",good value for money,5,i have a few bose speakers and this one does a pretty good job comparable and cheaper for the money.  this is also pretty durable - use it at the beach and tailgating.....highly recommend.
"JBL Flip 4, Black",I love it,5,"The bass is wonderful coming out of a small box, I was amazed with the quality of sound, battery life is also very good"
"JBL Flip 4, Black",Great Buy!!,5,Great size. Sounds great even with volume all the way up. Hasn’t even gotten close to low power after hours of use. Haven’t had to test the waterproof part yet.
"JBL Flip 4, Black",Great purchase.,5,"Read the reviews of many Bluetooth speakers and settled on this one. So glad I did. Sound is excellent, clear with lots of bass. I pair it with my phone and use it at the golf course. Highly recommended."
"JBL Flip 4, Black",It’s loud,5,Gots some great bass
"JBL Flip 4, Black",buttons don't work,3,"my sister has this speaker and i love it, so i bought one for myself. i bought it new, have had it only for couple weeks, and the volume and play buttons don't work. i can press down hard on the pause/play and it stops, but only for a second. it works fine other than that, i can adjust the volume and stuff on my phone, but the buttons on the actual speaker are broken and serve no purpose."
"JBL Flip 4, Black",One of a kind. Didn’t hear many speakers like that,5,"Relatively its size this speaker nocks it out of the park. Great sound, connects quick and has awesome features, if you don’t care for the color - you can get it cheaper — worth every penny"
"JBL Flip 4, Black",Yes,5,Liked it very much.
"JBL Flip 4, Black",Great speaker but got the wrong color,5,"While the speaker is great, I was disappointed that the camouflage is what I ordered yet received the wrong color. Other than that, it works great and is very compact yet powerful as a speaker."
"JBL Flip 4, Black",Love It!,5,Good sound quality and battery life. Didn't have issues when it got wet. I wish I didn't get white because it got dingy from me touching it when my hands had makeup on them.
"JBL Flip 4, Black",Good Sound - Poor Pairing,3,"When paired, one of the speakers often goes in and out.  They are not far apart from each other.  I got a white one and a blue one.  Doesn't matter which one I pair.  Disappointed as the quality is effected.  Use frequently at cookouts, etc."
"JBL Flip 4, Black",Pretty good.,5,Sounds great
"JBL Flip 4, Black",Awesome!!,5,It awesome for traveling and at home use.
"JBL Flip 4, Black",Good quality,5,"I've been using this speaker for about two months now and really love it. The sound quality is excellent, and it easily connects every time to my computer and iPhone blue-tooth. I also bought the case for easy travel and protective storage."
"JBL Flip 4, Black",Would buy another,4,Portable
"JBL Flip 4, Black",Love,5,Love this speaker!!!!
"JBL Flip 4, Black",Works great,5,"This was a gift to my husband, who works outside a lot.  He had no problem setting it up and is able to hear it clearly.  He loves the camo!"
"JBL Flip 4, Black",Great for size,4,"I like the size, sound quality for the size and that it's water proof."
"JBL Flip 4, Black",One fatal flaw,2,"These sound good and overall work well if you use only one of them.HOWEVER...If you want to use 2 of these in ""stereo mode""  it barely works at all. As soon as you pause your music the 2 speakers stop talking to each other and as soon as you restart the music they have switched to ""party mode"".  You also can't get ""stereo mode"" unless you are using a device with the jbl app installed and open. For instance my Google home will connect to the speakers but will only play in ""party mode"".What frustrates me  is that the 2 flip 3 speakers I owned previously did not do this. They stayed in stereo mode at all times with all devices. Unfortunately one of them is non working after 3 years. I guess I'll wait for the flip 5 to come out and hope they have fixed stereo mode for that version."
"JBL Flip 4, Black",Great sound and quality,5,This is my 2nd unit bought one for my son for Xmas and decided to get myself one.
"JBL Flip 4, Black",Love this Speaker,5,Love this little speaker - it has loads of great bass and works really well
"JBL Flip 4, Black",Yes it's worth the money,5,Great product
"JBL Flip 4, Black",Great!!!,5,Great!!!
"JBL Flip 4, Black",Big sound little footprint,5,This little speaker puts out great sound.  Good volume for a small package speaker that is also water resistant!  Sounds good also a almost forgot the best part.
"JBL Flip 4, Black",Good quality sound for good price,5,"Great speaker, long battery life. Too big for my cup holder in my car so I have to put on my lap in the car. Connects easily to Bluetooth."
"JBL Flip 4, Black",Great,5,Great sound
"JBL Flip 4, Black",Very happy that I chose this item.,5,I liked the quality of the item. It wasn't too expensive and the size is great.
"JBL Flip 4, Black",Nice,5,Love it
"JBL Flip 4, Black",I love it,5,Excellent.
"JBL Flip 4, Black",Easy to use,5,Good sound
"JBL Flip 4, Black",Very good,5,Very good
"JBL Flip 4, Black",Very nice,5,Sounds great and charge last.
"JBL Flip 4, Black",Loud! Great for a dorm!,5,Super loud for its size. I use it in my dorm room and I am afraid to put it +50% of volume because I'll probably get reported for being too loud. Base packs a punch for its size and would do good in small pregame.
"JBL Flip 4, Black",nice sound,4,I gave this as a gift and she hooked it right away. The sound was really nice. Thinking of getting one for myself.
"JBL Flip 4, Black",The Bass is Fire,5,It’s pretty good overall I like the color and the sound is very good.
"JBL Flip 4, Black",excelente y bella,5,demasiado buena y duradera
"JBL Flip 4, Black",The quality of the products from AMAZON,5,"As always, good quality stuff, I am very happy with this product."
"JBL Flip 4, Black","Thank you, James B. Lansing (JBL)",5,"I love this new JBL Flip 4. Crystal clear music from an old rock and roll musician who wants quality sounding music whilst painting a fence and not worrying if the next rain storm is going to fry it. Thank you, James B. Lansing (JBL)"
"JBL Flip 4, Black",It is an article of origin,5,Nice one do not hesitate
"JBL Flip 4, Black",Worth it!,5,"This thing packs a punch! JBL never disappoints... I bought this speaker because I lost my beats pill and was originally going to buy another, but this is much cheaper, waterproof, and sounds a little nicer in my opinion.. therefore, well worth my money!!"
"JBL Flip 4, Black",Recommend,5,We love this Bluetooth speaker.  Easy to use.  Portable.
"JBL Flip 4, Black",Sounds great,5,Perfect for outdoors or the beach. Sound is amazing is it a charge and carry with you wherever you go
"JBL Flip 4, Black",Awesome speaker,5,"Battery last more than 8 hrs without a single charge. Connect easy to my iPhone. More than a year of use, no problem at all."
"JBL Flip 4, Black",Great speaker,5,Great size. Great sound.
"JBL Flip 4, Black",Sounds great. Durable,5,"Absolutely love this. Great sound quality, and it’s LOUD. I get over 8 hours of battery life. Aside from light drizzles, and splashes. I haven’t tested the water resistance. But it’s still working great."
"JBL Flip 4, Black",This JBL speaker rocks!,5,This JBL speaker is loud! I wish it had a little bit better bass because I listen to mostly rap. The battery has worked flawlessly and has good life. Well worth the money I work so hard to get.
"JBL Flip 4, Black",Nice stuff,5,Nice stuff
"JBL Flip 4, Black",Defective Item Received,2,"The media could not be loaded.
                



 I only had this speaker for less than a week! I played my playlists in the last 6 days with all the song tracks of my playlist that have base, falsetto, and any type of range & as well as all types of music videos. Just to be sure…now listen to this. I guess I got a broken speaker. Returning this and purchasing directly from the JBL website. :/Edited."
"JBL Flip 4, Black",Great!!,5,"This speaker is awesome, super loud, and has a long battery life. After a few white water rafting trips with this speaker I can say for sure it is waterproof. It also fits perfectly in the water bottle holder of my road bike. I live it."
"JBL Flip 4, Black",Best one!,5,I got this for my fiancé for Christmas. He loves it! Uses it everyday all around the house. The quality is amazing and the sound quality is great as well.
"JBL Flip 4, Black",Good Speaker,4,"Speaker sounds really good unless its at max volume. Lacking in bass as well. Bought it because it was cheap and only wanted it for when I'm showering, cleaning, cooking etc.. does the job for a good price."
"JBL Flip 4, Black",Love it!,5,"Is a great speaker, at a reasonable price. Wish it was a bit louder for big parties in outdoors but for the home, roof, small gatherings and so is absolutely perfect. Might be a couple more to connect them and use it more in big groups."
"JBL Flip 4, Black","Great sound, size and overall awesome speaker!",5,We just bought for an upcoming trip. Easy to pair phones and it sounds awesome! We now use outside when working and I'll be taking to the pool. I love the size and bought a hard case as well!
"JBL Flip 4, Black",Great Christmas Gift,5,This speaker was purchased for my daughter as a Christmas gift. I love JBL speakers so I am sure that this will be a great gift that will be of great use at the pool during the next summer season.
"JBL Flip 4, Black",Decent mid range sound quality,4,Excellent value..  awesome sound quality at low volume but not so much at a higher volume...  otherwise it would get a much higher rating!
"JBL Flip 4, Black",great sound,5,Great speaker for the price
"JBL Flip 4, Black",I wish the battery lasted as long as it says it does,3,I love the sound and the controls. The volume is incredible for such a little device. But there is no way the battery lasts 12 hours on a full charge. It barely last 5. That’s my only complaint
"JBL Flip 4, Black",I’d like to first say the seller is great,5,I’d like to first say the seller is great! The product arrived pretty quick! The speaker is awesome and sounds amazing. The bass is good and you can hear all the lyrics/melody perfectly clear. The Bluetooth hooked up to my iPod with relative ease. For the money you can’t go wrong. Great product!
"JBL Flip 4, Black",Five Star item!!,5,"Wow just wow, what can I say the sound that comes out of this little package is unreal. Hooking up is nothing to worry about super easy as falling off a log. The volume is huge in my book rating it at 100% I do need any more than this. I totally recommend this item over my UE roll."
"JBL Flip 4, Black",Excellent Speaker!,5,This is a great speaker! The sound quality is fantastic and I love that it is waterproof and portable! A must buy.
"JBL Flip 4, Black",Great sound at a great price!,5,I bought two and they sound incredible...better than my Bose Soundlink.  I got the teal/ocean color and like it a lot.
"JBL Flip 4, Black",Great convenient speaker,5,Great speaker with amazing quality of sound.  It's portable and waterproof.  Bought 1 for myself and another for my sister and we both love it.
"JBL Flip 4, Black","Great Product, Amazing Quality",5,Great Sound !
"JBL Flip 4, Black",It's even washing machine safe,5,I usually carry it around the house. Once I put it into the dirty laundry basket while I was going downstairs. Then I forgot to pick it up and ended up dumping it into the washing machine with my clothes. This device survived a full washing cycle and still works perfectly. Two thumbs up!
"JBL Flip 4, Black",Awesome ptoduct,5,"I love everything about it , it sounds amazing as I clean a Dr office"
"JBL Flip 4, Black",Good value,5,Good speaker for the price
"JBL Flip 4, Black",Great sound,5,"This little thing is awesome. Perfect for workouts, pool time, and really anywhere that you need a little sound system. It comes camping with us all the time. The waterproof works!"
"JBL Flip 4, Black",I would buy this as a gift for someone else,4,Sound quality is great
"JBL Flip 4, Black",SO GOOD (AND WATERPROOF),5,"I had an Amazon credit on top of the sale price so I paid wayyy less than $70, which is already a steal because they don't go for almost anything less than $98 base price even if it's used!!Best Speaker I've had!"
"JBL Flip 4, Black",It’s Just ok,5,It is a good speakerSound is fullIt must lay down on its side for best sound quality and is awkward to carryIt has a strap for your arm but it’s not a comfortable wear
"JBL Flip 4, Black",excelent flat sound.,5,"excelent flat sound. great volume for the size, better sound quality than my charge 3, but less volume.the only downside is that at 3/4 of max volume, battery doesn't last as advertised, but I didn't expect that anyway.Didn't come with a wall adapter but it did with the usb cord."
"JBL Flip 4, Black",Great,5,"Last one was a Sony, way better battery life. I accidentally left it in the rain, and was supprised that it still worked, I’m never gonna dunk a speaker to test it on a vaca. Great"
"JBL Flip 4, Black",Great sound for the price and size.,4,"Great sound for the price, much better then the UE Boom I tried, battery lasts, seems durable. Sound does not always link up correctly though when using it watching movies via macbook, sometimes there is a 1/2 second delay."
"JBL Flip 4, Black",Worth the money. No debate.,4,I liked the product overall. The battery life is the only slight downfall.I mainly use it while working in a warehouse.
"JBL Flip 4, Black",Best sound,5,High theft ratio
"JBL Flip 4, Black",JBL Blue Tooth Peaker,5,Love it. Great sound and quality. Can't go wrong!!
"JBL Flip 4, Black",Very pleased,5,"I’m not a highly sophisticated “sound guy.” However, I find this to produce very good sound, is extremely easy to connect, and for the price, I highly recommend it."
"JBL Flip 4, Black",Awesome product,5,Had this speaker before just had to get a replacement I love it
"JBL Flip 4, Black",Sounds awesome for it’s small size.,5,Sounds amazing. Very durable.
"JBL Flip 4, Black",JBL quality is top notch,5,Excellent sounds quality for such a small unit. This thing gets hours and hours of play time and just keeps rocking. Built in base takes it over and above every other portable speaker out there. Jbl quality is top notch!
"JBL Flip 4, Black",JBL has some awesome speakers and this is one,5,Got it for my daughter and she loves it sounds good and have to tell her to turn it down a lot cause it is loud
"JBL Flip 4, Black",Its a really good speaker,4,The bass is good if you turn on low frequency but overall it  is a really good buy. Also the 12 hour battery life would he better longer.
"JBL Flip 4, Black",Charging cord not included,3,"I ordered this in June, to replace a prior model that stopped working.  My son just informed me now, that it did not come with a charging cord.  He was trying to use the old cord and it didn't work.  Not sure if it is too late to get a cord, but we cannot charge the speaker"
"JBL Flip 4, Black",Good product,5,Awesome product just what I wanted. Was not looking high quality sound but prefect for my porch
"JBL Flip 4, Black",Still works great. It paired easily with my I 6,5,The sound is decent for a little guy.I brought it on a Kayak and totally submurged it.Still works great.It paired easily with my I 6.I ran it for five hours at half volume and still had plenty of battery left.It has play pause and volume control on the speaker so I can leave my phone in its water proof case.
"JBL Flip 4, Black",Broken charger,3,The speaker is nice has good bass. Last about 10 hours havnt test the water proof but came with a broken charger
"JBL Flip 4, Black",Perfect and it’s red!!,5,Love ?? it!
"JBL Flip 4, Black",Great sound and flexibility,5,Great sound and connect+ provides great flexibility. When I grill I play music through one indoors and another outside. Planning on getting more. Pairs easily except for my Alexa for some reason. I think it’s the Alexa being a pita.
"JBL Flip 4, Black",Works Like a Champ!,5,The JBL Flip 4 works like a champ! I compared it to my dad’s Bose Mini Sound Link and the Flip blows the Bose out of the water. There is no real comparison in sound.
"JBL Flip 4, Black",Works good,5,Has a  very good sound.  Good battery life.
"JBL Flip 4, Black",Durable and Loud Great Bass,5,"Travel baseball is our life. We take this speaker in the wind, rain, dirt, whatever. It is durable and the sound is awesome. The boys appreciate their walk up songs but said that this speaker is seriously loud. I said that's why I bought it. Excellent purchase."
"JBL Flip 4, Black",Keep it on,5,He give best quality sounds
"JBL Flip 4, Black",Best Speaker For Under $100,5,"Got here really fast, in excellent shape, and exactly as pictured. The Sound quality is clear and loud but the bass isn’t as good as some $200 speakers I’ve had. For $89 though you can’t beat it. Plus it can get wet."
"JBL Flip 4, Black",Great speaker,5,Great speaker
"JBL Flip 4, Black",Great,5,It was great
"JBL Flip 4, Black",Wonderful Sound/Size/Battery Life,5,"All around a great purchase, I use this speaker every single day."
"JBL Flip 4, Black",Worth it,5,Very clear and good
"JBL Flip 4, Black",Great,5,Great
"JBL Flip 4, Black",hi,5,great product
"JBL Flip 4, Black",Happy,5,Sound quality
"JBL Flip 4, Black",Perfect for outdoors,5,"Took this outside to listen to music in the hot tub while it was snowing and it survived steam + snow + 10 degree weather! Love this speaker. Great battery life, volume, everything."
"JBL Flip 4, Black",Enjoying it,5,Really like my speaker. Battery life lasts about 4 hours. Not sure what normal battery life is but Im guessing thats the typical length before needing to rechatge.Sounds good. My co workers always wanna use it lol.
"JBL Flip 4, Black",Pretty strong bass but also comes with noise in low ...,4,Pretty strong bass but also comes with noise in low volume under bluetooth.Noise problem is only exist under about 30 percent of volume and within 1ft to ears.Sweet fabric on the body
"JBL Flip 4, Black",Impressive speaker,5,This little speaker could fill the entire house with music. I haven’t checked battery life but was impressed at how well it broadcast music through the house. Connection to phone was very stable. Stayed connected even from garage with fire wall
"JBL Flip 4, Black",Worth it,5,"I love this thing. Good sound, easy to charge and has a long play time before needing charged. I use it for my HD fire tablet, because it didn't have the best speakers.  Works great for both audio books or music. Worth every penny."
"JBL Flip 4, Black",Read this before buy it,1,"This speaker sounds good while it last. I used it sometimes not often. I bought it in January 2020 and now the battery keeps dying after minutes of being fully charged. The sound is not good anymore it has static now, I reconnected many times but nothing. Honestly, save your money and buy something else. This is the second one I got, ai had the same problem with the first one, I thought it was just the problem of the first one but now I know it is this company selling products that won’t last, maybe they do ir in purpose so you can keep buying? I don’t know, but this was the last time I buy JBL products."
"JBL Flip 4, Black",Recomendable,5,100% agrado
"JBL Flip 4, Black",Great quality speaker!,5,"I Iove the party mode feature of this speaker. I don’t like the fact that the power button can be a little difficult to press, but at least it’s durable. The waterproof/resistant feature is also an awesome thing that I take full advantage of."
"JBL Flip 4, Black",Battery life ????,3,After a full charge my speaker only lasts for about maybe 4 hours..... does anyone’s play music for 12 hours on a single charge?? I use it at work and it can’t even last an 8 hour shift ??
"JBL Flip 4, Black",Best for price and quality,5,"Amazing sound quality. Great bass. Cheaper than the UE blast and in my opinion it sounds better too. Sounds more realistic than the UE boom and is smaller. Charges quickly. Does everything you think it does. Small, easy to connect, perfect all-round for price and quality"
"JBL Flip 4, Black",Worth it,5,Works great
"JBL Flip 4, Black",Sounds great,5,It is a powerful lil speaker. Love the sound quality and no issues with the connectivity. I use my when working in garage or working in the yard. Sounds clear and loud enough. No regrets with this purchase
"JBL Flip 4, Black",Sound quality,5,"Excellent product just what I need ,very clear sound and laud."
"JBL Flip 4, Black",Highly Recommend!,5,The speaker is great! It produces an amazing quality of sound for the size. Not to mention it is very durable! I would definitely recommend this for anyone looking into a portable speaker.
"JBL Flip 4, Black",Semi black,4,"The item had a white powder like finish, not the same smooth black as previous model.  Sounds good though"
"JBL Flip 4, Black",Five Stars Great Product.,5,This is a great little speaker. The battery life on it is a long time. Charges fast sound is strong.I suggest you buy a protective case.Dropped it in the pool brought it to the beach works great still chugs! Connects quickly. Great bang for your buck.
"JBL Flip 4, Black",Great product.,5,Very nice. Well made.
"JBL Flip 4, Black",Great product. Quality of Sound Vs,5,"Great product. Quality of Sound Vs. Size Vs. Price is awesome.I was looking for a Bluetooth speaker that could be paired with multiple other speakers, and based on my research JBL are the only ones giving the option of connecting MULTIPLE speakers together, not only two."
"JBL Flip 4, Black",Great sound wherever you take it.,5,"Awesome sound.My JBL battery doesn't last 12 hours like they state. In only 6 hours goes dead. Maybe I got a unit with defective battery.At work, all my coworkers also have one and I surveyed them about the battery lasting time and they say it last 12 hours."
"JBL Flip 4, Black",Great Waterproof speaker!,5,I LOVE this speaker. I got this to have something durable and water proof to float the river in. It lives up to my expectations. You can submerge this speaker and it's fine. It's also great for around the house.
"JBL Flip 4, Black",Yes!,5,Super!
"JBL Flip 4, Black",Powerful little speaker,5,Great sound quality
"JBL Flip 4, Black",AWESOME sound from such a small speaker!,5,"My teenage boys LOVE their JBL speakers!  The sound is terrific!  Great to keep in the car to take to the pool, the park, basketball courts, or wherever!  A MUST-HAVE for college kids!"
"JBL Flip 4, Black",Excelente artículo,5,Con JBL va uno a la fija!
"JBL Flip 4, Black",As Describe,5,It didn’t come with a charger
"JBL Flip 4, Black",Impressive sound.,5,"We bought a Bluetooth speaker years ago for use with our sailboat. Was never impressed. Daughter had one of these and we tried it out.  What a difference. Ordered one the same day. Took it on vacation, filled living room and deck with awesome sound. Good choice!"
"JBL Flip 4, Black",awesome speaker,3,"this speaker is very well made and connects quickly to your device via bluetooth. I mean instantly....it has plenty of volume for use in rooms, like a bedroom or bathroom. I have not taken it outside yet to try it. The sound quality is great for a subwoofer but there's no pitch... no highs in the sound... it almost sounds a little drowned out.. not sure.... anyway.... I enjoy the speaker and would recommend it...."
"JBL Flip 4, Black",This is worth the money if you need a portable easy to carry around speaker!,5,This is a great speaker! It is lightweight and easily carried around. The sound is pretty good for a speaker of the size. It is easy to pair with your phone as well. I would recommend this to anyone who needs a compact quality speaker.
"JBL Flip 4, Black",Works great.,5,I’ve used this all summer long and have had no issues.  Sounds great as well.
"JBL Flip 4, Black","Five star as standalone, 3 star when paired",3,"I had originally purchased two, but the quality of the sound when the two speakers were paired up was not the best.  It had  'hiccups"" too many times to overlook it, or it would stop playing for a second, and then play the music on ""fast forward ""  mode, until it  ""caught up"".  I returned one speaker, now I only play the one, and I am very happy with it. I love the sound this little gem is able to blast out. I woul"
"JBL Flip 4, Black",<3,5,"Bought this for my boyfriend for Christmas. He's been using it nonstop. Haven't tested the waterproof-ness of it yet, but he takes super steamy baths and it has survived so far. Sound quality is pretty awesome for something that isn't Bose (my one brand loyalty), and the bass is really good."
"JBL Flip 4, Black",Buy this speaker. You won't be disappointed.,5,Great little compact speaker. The sound is really good. I have bought multiple speakers due to the quality.
"JBL Flip 4, Black",Very great,5,"The sound is more than perfect,"
"JBL Flip 4, Black",Recommend,5,Amazing product
"JBL Flip 4, Black",Great price on sale! Great choice,5,Sound quality
"JBL Flip 4, Black",This really delivered!,5,"After I accidently ran over my 14 year old son's wireless beat ear buds, I promised him I'd replace. He opted for a wireless speaker and picked this one out himself.  MAN!  It sounds great!  Has great volume, clear and really holds a charge.  He loves it!  Couldn't be happier."
"JBL Flip 4, Black",Sounds really great!,5,"Fantastic sound. Nice size for your desk or your car console. Has an unusual start up and shut off sound that volume cannot turn down. Otherwise, love it."
"JBL Flip 4, Black",The bestt!!,5,"Excellent quality of sound, battery life is great, it charges very quickly (like in 1hr). It has never failed me. I suggest getting a case for the speakers so it can be better protected from falls."
"JBL Flip 4, Black",Great sounding speaker,4,The sound quality is great and the price is nice.  This speaker does not have too much bass.
"JBL Flip 4, Black",Excelente producto.,5,Excelente producto.
"JBL Flip 4, Black",Dont let anybody hold it ????????,5,That little tube sounds Iike a big boom box I mean loud in a small room it's has this big sound I just love this JBL Flip 4 my coworker had the Flip 3 he told me to get the Flip 4 so it gets 5 stars from me.
"JBL Flip 4, Black",Blown after two years.  Battery life diminished after 1 year,2,Battery life started failing after a year.  Speaker blew after two years with minimal use. Pretty disappointed for a JBL
"JBL Flip 4, Black",Great buy,5,Great purchase
"JBL Flip 4, Black","Great speakers, incredible quality sound",4,"Great speakers, incredible quality sound. Only drawback is item says 10 hour playtime, after a full charge once its used for 2-3 hours at work its ready to be recharged. Great product aside from Battery life"
"JBL Flip 4, Black",10:10,5,High quality
"JBL Flip 4, Black",Works wonderfull,5,It’s amazing
"JBL Flip 4, Black",Battery charge lasts forever,5,I love this speaker. Sounds great and the battery charge lasts forever.
"JBL Flip 4, Black",Great!,4,Great
"JBL Flip 4, Black",Espectacularrrrrrr,5,Excelente calidad de sonido!! es el mejor equipo de sonido! creo que la mejor caracteristica que tiene es que se sincroniza con otros equipos iguales y pueden reproducir la misma musica al mismo tiempo. Es espectacular
"JBL Flip 4, Black",I’m so glad I did,5,"I bought this waterproof speaker to take along on my kayak, read reviews and thought ok let’s give it a try. I’m so glad I did! Don’t hesitate, just get it! The clear, nice sound with bass coming out of this speaker will shock you! Love love love it!"
"JBL Flip 4, Black",Perfect Little Travel Speaker,5,"Easy to connect, friendly app, cool colors and great sound. I will be getting the JBL 5 to test out the party mode where you can connect multiple of these at once for surround sound!!"
"JBL Flip 4, Black",No charger cable?,4,"Didn’t come with a charger cable, unlike what the manual said,”comes in the box. Pairs easily. Other than that, we’ll see. Day one."
"JBL Flip 4, Black",Great purchases!,5,Great portable speaker and sounds amazing!
"JBL Flip 4, Black",Great,5,Best vaule
"JBL Flip 4, Black",Excellent speaker for the price.,5,"Very pleased with this speaker. Excellent, reliable bluetooth connectivity, sleek design, portable, and durable. Would definitely recommend to someone that needs a traveling speaker or just wants to set up shop in their home with great sound."
"JBL Flip 4, Black",Good little speaker,5,Very great buy
"JBL Flip 4, Black",Great,5,Love it.
"JBL Flip 4, Black",Worked great for two weeks,3,"After returning the defective item, I went to purchase another one since the sound quality was so good but the price went up.  (after two weeks from when I purchased). I didn't think I should have to pay the increase since my first one was defective.  Amazon graciously offered me a $5 coupon to use on Amazon products shipped from Amazon.  Unfortunately, the JBL Bluetooth was sold by a third party."
"JBL Flip 4, Black",Love it,5,"I use it almost daily and have brought it on many camping trips, snowboarding, by the pool and just to connect outside for the projector! It’s amazing. Wish it was a smidge louder but still great buy!"
"JBL Flip 4, Black",typical JBL speaker,5,"Its bullet proof and sounds great, would prefer a little more distance for bluetooth."
"JBL Flip 4, Black",Fantastic Sound!!!!!!,5,It's like holding a small stereo! The sound is amazing! I love bass and it has the perfect amount of bass!!! I'm so glad I chose this speaker!!!!
"JBL Flip 4, Black",Fantastic speaker!,5,I bought this for my partner for his first father’s day and he absolutely loves it! It’s easily his most favorite speaker and he has gone through a ton. Highly recommend. Worth the price!
"JBL Flip 4, Black",Perfect gift!,5,"Excellent sound, perfect size!"
"JBL Flip 4, Black",Does the job!,5,Works great!
"JBL Flip 4, Black",Love it. Considered the larger JBL but when I ...,5,Love it. Considered the larger JBL but when I listened to a video sound clip of the two side by side I like the fact this one is more balanced. If you want to booom then get the other one. If you like to be able to hear voice and instrumental get this one.
"JBL Flip 4, Black",Work great,5,Good sound
"JBL Flip 4, Black",Flip4 works great,5,Easy to connect bluetooth to my phone.I use it to stream music on my boat
"JBL Flip 4, Black",LOVE THIS,5,Music wherever I go.  LOVE THIS not sure why I didn’t get it sooner!
"JBL Flip 4, Black",Good sound for a small price.,5,I use this speaker to play music and stream audio books online. Easy to take and set up. Don’t have to continually recharge the speaker.
"JBL Flip 4, Black",Great all around!,5,"Sounds amazing, Bluetooth range is perfect, and the battery lasts quite a long time. I’ve been using this speaker for over a year now and have run into zero issues with it. Extremely satisfied!"
"JBL Flip 4, Black",Good buy,5,"I've tried a lot of portable speakers, and this little unit has best sound and build quality of anything else it's size. Sounds great for Rap and R&b or pretty much any genre you wont be disappointed."
"JBL Flip 4, Black",Extremely pleased with this speaker,5,"Extremely pleased with this speaker! Was on the fence about getting one of the more affordable ones on Amazon but decided to pay the extra money for a quality speaker from JBL. The sound is crisp and the aesthetic of the speaker is nice too. Love this, would definitely recommend!"
"JBL Flip 4, Black",Worth every penny,5,Excellent device
"JBL Flip 4, Black",Great quality,5,"I did a lot of research before deciding on a JBL. I am very glad that I did. The sound quality is amazing. It is very portable, with a great range for listening and great battery life."
"JBL Flip 4, Black",Love it!,5,Works great!
"JBL Flip 4, Black","This is exactly what I was looking for. Great sound,durable, good size.. Very durable.",5,Love it
"JBL Flip 4, Black",Great quality sound,4,"The sound quality is amazing, especially the bass. I'm having some issues with the Bluetooth connection where the range is less than a meter, but this may not be the fault of the device. I'm not sure."
"JBL Flip 4, Black",Good quality sound,4,I own several bluetooth speakers and this one sounds pretty good. It could use a little more bass but other than that it's a good speaker.
